Systematic ORF Name	Common Gene Name	Probe bp position	Probe No.	Average WT fluorescent intensity value	Average spt6 fluorescent intensity value	Average spt6/WT ratio	Ratio of spt6/WT to Probe No. 1 spt6/WT	spt6 short transcript gene?
YOL164W		1129	4	386.491431630444	1226.19167952723	3.16791973198001	1.27777054969543	No
YOL164W		1505	5	110.502477137894	495.278083325584	4.47917910414877	1.80666293034996	No
YOL164W		1882	6	240.319222864518	1022.76684241908	4.21785057902336	1.70125688428455	No
YOL164W-A		1	1	11.7653213598218	9.80917023075135	0.855724467520002	1	No
YOL164W-A		25	2	13.5846942281981	17.8079162223347	0.965761336425613	1.12858913480003	No
YOL164W-A		50	3	17.2067894150099	27.968072017098	1.40774271869855	1.64508877814183	No
YOL164W-A		74	4	17.4396836379375	14.6290031080843	0.620018883767098	0.72455434815834	No
YOL164W-A		99	5	21.4553724694442	18.8754757306384	0.81062171881698	0.947292907454504	No
YOL164W-A		124	6	18.8717701134075	15.7893695496657	0.827206131342909	0.966673459437542	No
YOL165C	AAD15	1	1	427.570685856583	3704.15082406423	8.67025009200865	1	No
YOL165C	AAD15	75	2	458.218019993866	3010.21006561178	6.50324647972278	0.75006446304436	No
YOL165C	AAD15	149	3	298.169613451185	3354.98539693205	11.2833894833095	1.30139146663248	No
YOL165C	AAD15	224	4	134.834459637692	716.14889296298	4.66130328747206	0.537620395952404	No
YOL165C	AAD15	298	5	202.369786208343	197.300026916893	0.972156176782897	0.112125505777386	No
YOL165C	AAD15	373	6	66.2360486107868	60.1268934158297	0.905798945185972	0.104472066615569	No
YOL166W-A		1	1	142.81640053678	391.756243435826	2.34788816442267	1	No
YOL166W-A		1	2	165.504037964796	373.094746392387	2.2136515312624	0.942826649414421	No
YOL166W-A		20	3	42.4659682877156	101.71140769169	1.71264709612774	0.729441513475521	No
YOL166W-A		20	4	39.9907350150822	92.4873429359586	1.71165486558576	0.729018907937058	No
YOL166W-A		39	5	38.521931284003	69.3486719017457	1.29235978861688	0.550434985873639	No
YOL166W-A		39	6	38.9082105467606	82.4716371917412	1.70165039037868	0.724757855235029	No
YOL166W-A		58	7	63.235295011451	170.037220593145	2.07946777938547	0.885675821742897	No
YOL166W-A		58	8	76.5760197510824	197.674166329631	2.13600395354977	0.909755407398204	No
YOL166W-A		77	9	106.176230826723	197.989953039317	1.43578278657551	0.61152094394094	No
YOL166W-A		77	10	140.6566772584	269.07849259108	1.74187207372147	0.741888860004446	No
YOL166W-A		97	11	68.2172167795227	74.51490238001	1.09422817240584	0.46604782501423	No
YOL166W-A		97	12	47.2815670945426	61.1417505304247	1.29762492538099	0.552677484832446	No
YOR001W	RRP6	1	1	624.073565944035	237.240314668942	0.377957086455077	1	No
YOR001W	RRP6	429	2	739.736604993978	444.958832240309	0.582368225831421	1.54083160946538	No
YOR001W	RRP6	857	3	368.35533534663	253.14944473244	0.720435093923611	1.90612934574317	No
YOR001W	RRP6	1286	4	511.066085882475	477.121515173348	0.923995302637264	2.44470956029313	No
YOR001W	RRP6	1714	5	625.207579985239	581.368552452171	0.934957554667515	2.47371351979834	No
YOR001W	RRP6	2143	6	955.15732223417	885.403258687355	0.927475195731444	2.45391667194387	No
YOR002W	ALG6	1	1	592.933391644767	312.247118152394	0.566358157330016	1	No
YOR002W	ALG6	316	2	1158.35254017004	749.538637021159	0.67477553725776	1.19142900746562	No
YOR002W	ALG6	631	3	555.004240665553	559.168325442513	1.0382036968388	1.8331221743732	No
YOR002W	ALG6	946	4	1003.57388537703	1436.17661985288	1.34329196448639	2.37180650989309	No
YOR002W	ALG6	1261	5	1140.06503160448	1539.69357343743	1.23721823867465	2.18451561553783	No
YOR002W	ALG6	1576	6	1070.81220371912	1547.84130226086	1.35971097826705	2.40079702334851	No
YOR003W	YSP3	1	1	48.6051977193812	173.817592045144	3.45300911802359	1	No
YOR003W	YSP3	276	2	44.6748184653586	119.562767860709	2.4997706921011	0.723939788937452	No
YOR003W	YSP3	551	3	155.69032153065	321.430217346419	1.89188227642211	0.547893796905166	No
YOR003W	YSP3	827	4	196.826912936704	303.266963255689	1.52837795620937	0.442622044706379	No
YOR003W	YSP3	1102	5	288.102540815802	549.487746973687	1.93417177628358	0.560140940893503	No
YOR003W	YSP3	1378	6	210.525452224931	481.834265885256	2.14257305134662	0.620494466742957	No
YOR004W		1	1	1331.12052401019	588.996922652931	0.404446535976702	1	No
YOR004W		142	2	907.430708730347	368.928281971795	0.39821388335426	0.984589674856798	No
YOR004W		283	3	956.100363050463	360.512666977132	0.36374727319931	0.899370475063886	No
YOR004W		424	4	1661.94450921188	676.436354974076	0.404141532620698	0.999245874722927	No
YOR004W		565	5	1587.72735220939	498.827550034971	0.316547653321876	0.782668721732136	No
YOR004W		706	6	1001.83179444392	431.736389695634	0.42238185342267	1.04434533578747	No
YOR005C	DNL4	1	1	108.284193006374	57.2007685071611	0.476090401279142	1	Yes
YOR005C	DNL4	556	2	84.4489438084866	55.4613903141542	0.675227832207047	1.41827650881612	Yes
YOR005C	DNL4	1111	3	118.010246950352	206.722864922798	1.77621858945799	3.73084310182627	Yes
YOR005C	DNL4	1666	4	260.589290855759	1576.23242788189	6.10159009369095	12.8160325797315	Yes
YOR005C	DNL4	2221	5	165.037668633787	662.123780572746	4.03597164610233	8.47732202804054	Yes
YOR005C	DNL4	2776	6	170.303163527281	997.125739075073	5.77540500855795	12.1308999153119	Yes
YOR006C		1	1	1064.63464959392	260.412611412688	0.243347739663499	1	No
YOR006C		177	2	665.379964627819	188.097965415987	0.284266174599043	1.16814799673967	No
YOR006C		353	3	559.852802133126	149.431152478205	0.27224598742089	1.11875289163298	No
YOR006C		530	4	349.526540197402	96.747238764789	0.284614343107186	1.16957874151924	No
YOR006C		706	5	823.019301339811	222.536990847297	0.265271926898849	1.09009406565957	No
YOR006C		883	6	833.3915528595	239.601242482045	0.284190958800833	1.16783890901889	No
YOR007C	SGT2	1	1	2498.12697421696	3644.61125768077	1.4347617442653	1	No
YOR007C	SGT2	197	2	1040.53148762036	1259.38578763911	1.27327212251083	0.887444990501074	No
YOR007C	SGT2	393	3	1582.91639734155	2267.75405825383	1.32081148332824	0.92057896623428	No
YOR007C	SGT2	589	4	1696.02627960252	3408.51151351905	1.96252855876517	1.36784282589729	No
YOR007C	SGT2	785	5	2869.57970706492	3870.46146094061	1.36536668367307	0.951633042301552	No
YOR007C	SGT2	982	6	3419.23326343585	5316.48333928397	1.60443802620541	1.11826094654273	No
YOR008C	SLG1	1	1	649.326341236638	497.545804132579	0.780794715211026	1	No
YOR008C	SLG1	216	2	639.010714364232	485.851967600713	0.793351864898273	1.01608252392417	No
YOR008C	SLG1	431	3	1153.9764312875	805.271725093847	0.658094039366167	0.842851554378546	No
YOR008C	SLG1	647	4	685.422346141455	582.60895500619	0.84598790794287	1.083495945172	No
YOR008C	SLG1	862	5	954.835568000083	935.152331435594	0.972607128441675	1.24566305264862	No
YOR008C	SLG1	1078	6	1140.66544403944	1415.95505050882	1.25181631738739	1.60325920885499	No
YOR008C-A		1	1	8.37006715285165	15.7369987807166	1.91785698699419	1	No
YOR008C-A		34	2	16.9759684239535	20.4787182866114	1.20691234433356	0.629302577052487	No
YOR008C-A		67	3	21.2869083802676	31.121119449165	1.42664024558605	0.743872069325664	No
YOR008C-A		100	4	17.8165194246258	19.8642109330736	1.04576434974509	0.545277545112523	No
YOR008C-A		133	5	26.7863801722038	28.6120431889138	0.825597022092088	0.430478929185448	No
YOR008C-A		166	6	29.6134998993639	29.4435449327233	0.932040294428959	0.485980081283185	No
YOR009W	TIR4	1	1	138.808625139796	691.122433944442	4.74967996108682	1	No
YOR009W	TIR4	281	2	132.958411131502	894.595259917052	6.39923422205903	1.34729798101907	No
YOR009W	TIR4	562	3	630.277662009725	5578.95224569259	8.06407336361266	1.697814048458	No
YOR009W	TIR4	843	4	289.953675131534	2735.22185091759	8.77850750830038	1.84823137142311	No
YOR009W	TIR4	1124	5	94.1138325345013	824.007448714498	7.91272586823016	1.66594927091036	No
YOR009W	TIR4	1405	6	6277.59324327348	10700.8120286305	1.35212724442881	0.284677547857228	No
YOR010C	TIR2	1	1	397.38476181825	5598.01777244603	14.208078939222	1	No
YOR010C	TIR2	140	2	277.40655284265	2759.83389013974	7.71937029405975	0.543308516730583	No
YOR010C	TIR2	279	3	68.309657150855	3685.17077783905	48.2921889227267	3.3989245927832	No
YOR010C	TIR2	418	4	525.680814610355	12039.8463194058	22.5062195023188	1.58404381046824	No
YOR010C	TIR2	557	5	3058.45726999052	8388.11718864066	3.64221296271372	0.256348024127261	No
YOR010C	TIR2	697	6	5271.73863917251	13771.8099109937	2.33986013967227	0.164685187186917	No
YOR011W	AUS1	1	1	18.3491862778419	28.3177266578951	1.53065213802983	1	Yes
YOR011W	AUS1	826	2	44.782544144563	67.7133799993707	1.49811852753076	0.978745261780417	Yes
YOR011W	AUS1	1651	3	65.5449359577116	219.392047537078	3.40231206816625	2.22278595092515	Yes
YOR011W	AUS1	2476	4	131.067627627707	438.229782311549	3.42216385389298	2.235755446236	Yes
YOR011W	AUS1	3301	5	150.491639942615	778.072970443062	5.16833300321247	3.37655622384904	Yes
YOR011W	AUS1	4126	6	170.438802020249	1054.14169750657	6.07250015178382	3.96726336501251	Yes
YOR011W-A		1	1	10.5377567386571	7.11075258451972	0.672924952140174	1	Yes
YOR011W-A		30	2	12.5735637575957	4.97635411351139	0.411462328825431	0.611453517241134	Yes
YOR011W-A		59	3	13.8895262916985	6.90854882950283	0.289594963590746	0.430352541794916	Yes
YOR011W-A		89	4	11.832210342775	25.9487861361037	2.01323499710916	2.99176749310047	Yes
YOR011W-A		118	5	13.3983497557379	76.5342265469542	4.68294976269513	6.95909662407591	Yes
YOR011W-A		148	6	12.8926330054015	45.5117135531759	1.90297325301064	2.82791304878562	Yes
YOR012W		1	1	251.235275731351	138.518281328781	0.552795413422983	1	No
YOR012W		71	2	129.974084567204	91.3318512509648	0.666007002001824	1.20479835004024	No
YOR012W		142	3	117.7099376608	72.7996463771801	0.589030770142741	1.0655493078269	No
YOR012W		213	4	147.410094817634	115.800126845145	0.775377637053085	1.40264846311196	No
YOR012W		284	5	131.89216946395	108.503874680732	0.817887397990718	1.47954808981907	No
YOR012W		355	6	200.794305988054	144.117743399999	0.722343568632372	1.30671049558737	No
YOR014W	RTS1	1	1	544.005094488247	513.704219735694	0.951113739696175	1	No
YOR014W	RTS1	443	2	777.554143616129	1461.26736934667	1.83969925532787	1.93425789003484	No
YOR014W	RTS1	886	3	393.280753407927	696.047556315493	1.66833329498826	1.7540838969703	No
YOR014W	RTS1	1329	4	464.085975012963	828.992547106372	1.81133862429535	1.90443955196565	No
YOR014W	RTS1	1772	5	415.684404001306	907.879320231134	2.09517139634656	2.20286103428161	No
YOR014W	RTS1	2215	6	566.066369550134	904.382837328258	1.50976238337902	1.58736260487763	No
YOR016C	ERP4	1	1	1026.62142366522	868.414142809462	0.872146172789131	1	No
YOR016C	ERP4	113	2	974.917923725299	779.257991070512	0.809704511001105	0.928404591184139	No
YOR016C	ERP4	226	3	915.106750969558	829.953915986833	0.957646359914249	1.09803423989317	No
YOR016C	ERP4	339	4	1228.62910139713	1282.96840141737	1.01049174185007	1.15862658505799	No
YOR016C	ERP4	452	5	855.575189385485	916.789107825013	1.00577893139974	1.15322289173528	No
YOR016C	ERP4	565	6	917.769076597187	722.7707007549	0.783287208807542	0.898114597353082	No
YOR017W	PET127	1	1	344.432117079484	175.78801258863	0.487612517247821	1	No
YOR017W	PET127	469	2	170.00573271314	125.727457163234	0.769109115340391	1.57729567666021	No
YOR017W	PET127	938	3	170.787133326938	168.94662388391	1.00022283331049	2.05126570366967	No
YOR017W	PET127	1406	4	111.579825661982	110.009975411567	1.10308109712262	2.26220832752331	No
YOR017W	PET127	1875	5	165.372200878825	286.440003381932	1.80925239190432	3.71043057326765	No
YOR017W	PET127	2344	6	264.383578999057	386.398799591406	1.42015500386126	2.91246625881733	No
YOR018W	ROD1	1	1	295.547509994954	274.247427642712	0.923899890446727	1	Yes
YOR018W	ROD1	491	2	378.4220786433	511.969002461789	1.28349647475729	1.38921596163053	Yes
YOR018W	ROD1	982	3	342.605572689739	487.667293437067	1.32473003282907	1.43384585984585	Yes
YOR018W	ROD1	1473	4	232.754575725048	391.377700402806	1.64645011826286	1.78206549788285	Yes
YOR018W	ROD1	1964	5	128.397264311991	303.700335974276	2.14629857381692	2.32308564597744	Yes
YOR018W	ROD1	2455	6	247.426379690895	899.48304614133	3.51278669861552	3.80212914292804	Yes
YOR019W		1	1	30.5510607504225	92.7620154468133	2.94016454540261	1	No
YOR019W		427	2	37.3435929174274	132.453417253327	3.44888062760286	1.17302299729983	No
YOR019W		854	3	79.5523659270368	245.836995794913	2.95127135812069	1.00377761603018	No
YOR019W		1280	4	46.8133049270356	143.336556631104	2.92543728437262	0.994991007883206	No
YOR019W		1707	5	270.622071518945	305.180639405152	1.15968069905956	0.394427142138317	No
YOR019W		2134	6	331.051850147082	677.00081622396	2.07641758861405	0.706224960048864	No
YOR020C	HSP10	1	1	5917.78929178664	4674.70926293414	0.782223624579184	1	No
YOR020C	HSP10	53	2	4712.24481685795	5800.59782616173	1.25963258591733	1.61032286207794	No
YOR020C	HSP10	105	3	10846.3912887512	5686.30094329649	0.52515613097135	0.671363168370005	No
YOR020C	HSP10	157	4	6950.65438038076	3965.68434345877	0.479041514460517	0.612409929089304	No
YOR020C	HSP10	209	5	4651.97164348331	3203.88347828948	0.674906367802951	0.862804889287296	No
YOR020C	HSP10	262	6	5656.35834200172	4465.90705245399	0.760732943733221	0.972526167491394	No
YOR020W-A		1	1	750.47005675772	1422.16060580935	1.89647909046353	1	No
YOR020W-A		43	2	605.901505835425	950.118399502658	1.51188691117822	0.797207266233921	No
YOR020W-A		86	3	609.47941862795	1086.66573039411	1.73763964162918	0.916245082989276	No
YOR020W-A		128	4	626.278124985277	982.4496892193	1.51447312627801	0.798570959149277	No
YOR020W-A		171	5	670.478808850131	1129.29104687206	1.63119120578894	0.860115576275747	No
YOR020W-A		214	6	561.82655384168	1076.84280084535	1.87818569853354	0.990354023926773	No
YOR021C		1	1	1349.54515987436	1661.48726196931	1.21623967513846	1	No
YOR021C		117	2	1404.50185988554	1426.2015488698	1.01553130659732	0.834976302250385	No
YOR021C		233	3	1565.1783201064	1798.85602492907	1.15295626498905	0.947967977494069	No
YOR021C		350	4	1105.47925854368	1225.73427801482	1.14238784578387	0.939278555975257	No
YOR021C		466	5	867.122647119573	1005.97208193417	1.10438138905434	0.908029405411905	No
YOR021C		583	6	1493.10330717195	1825.57305109784	1.19401467530085	0.98172646371277	No
YOR022C		1	1	164.049219052813	74.4665587205532	0.453360828660879	1	Yes
YOR022C		418	2	119.039640398769	79.0837275944602	0.644613769850338	1.4218559017425	Yes
YOR022C		836	3	169.652239054836	129.634589361868	0.775553191204722	1.71067534329228	Yes
YOR022C		1253	4	171.602774597639	304.913918663506	1.59266218433363	3.5130123372987	Yes
YOR022C		1671	5	147.863118250119	293.608498559843	1.93408219081414	4.26609902872943	Yes
YOR022C		2089	6	98.8417908270539	202.593214995644	1.89261486904255	4.17463254298545	Yes
YOR023C	AHC1	1	1	766.234735903728	797.174905104559	1.04049368951071	1	No
YOR023C	AHC1	329	2	694.693856654191	827.805518401084	1.15522326546544	1.11026455721099	No
YOR023C	AHC1	657	3	749.294767358727	1236.56966663456	1.60987062895902	1.54721806118407	No
YOR023C	AHC1	985	4	575.515591729886	1023.73575834775	1.73705974737458	1.66945726330298	No
YOR023C	AHC1	1313	5	562.544992335521	1049.34709398631	1.84513483126646	1.77332630641337	No
YOR023C	AHC1	1642	6	463.166328072847	960.384563185611	2.05326976745698	1.97336109594525	No
YOR025W	HST3	1	1	436.857008494918	173.711548629702	0.383669504862208	1	No
YOR025W	HST3	257	2	457.90815474001	214.850405952607	0.450721886867333	1.17476599301059	No
YOR025W	HST3	514	3	449.433501058606	198.309927483556	0.444145250198886	1.15762458201727	No
YOR025W	HST3	771	4	660.710568765479	268.556705727666	0.432362500849839	1.12691390733574	No
YOR025W	HST3	1028	5	644.815427555966	277.023083318039	0.490438426622137	1.27828357585593	No
YOR025W	HST3	1285	6	1030.56998764908	573.070317359069	0.542566874949084	1.41415168021744	No
YOR026W	BUB3	1	1	477.972849986446	316.950609001071	0.659742870688267	1	No
YOR026W	BUB3	194	2	450.503982164067	405.17527398693	0.907167158507308	1.37503139300455	No
YOR026W	BUB3	387	3	347.146254861491	377.799475110874	1.08355435752826	1.64238888462388	No
YOR026W	BUB3	580	4	382.080703370272	377.488725638952	1.04450031788339	1.58319303518009	No
YOR026W	BUB3	773	5	932.995580192351	970.365854922425	1.05096599812033	1.59299333848644	No
YOR026W	BUB3	967	6	275.247000453755	222.522460862179	0.779174380938215	1.18102736013707	No
YOR027W	STI1	1	1	1060.79500615087	3761.53713417222	3.42539841443445	1	No
YOR027W	STI1	343	2	1240.69020609494	4251.47654139248	3.40454247799377	0.993911383752386	No
YOR027W	STI1	685	3	1585.65854277248	4939.22111290025	2.74783765153645	0.802195049766243	No
YOR027W	STI1	1027	4	1337.62364139177	4859.46985209001	3.07612809028042	0.898035124123891	No
YOR027W	STI1	1369	5	1344.91126197694	4630.55730472358	3.44175567112216	1.00477528588172	No
YOR027W	STI1	1711	6	2000.77989439438	5068.22246807553	2.53039451704881	0.738715387496492	No
YOR028C	CIN5	1	1	115.211546819205	201.333570287968	1.79204801164469	1	No
YOR028C	CIN5	166	2	140.119604337545	264.695117720415	1.94398476541277	1.08478386336795	No
YOR028C	CIN5	332	3	359.729486784197	695.804648256752	1.87401174899426	1.04573746730946	No
YOR028C	CIN5	497	4	212.870989317827	377.240312693648	1.78776501484751	0.99760999885642	No
YOR028C	CIN5	663	5	196.58868332965	338.112543392331	1.73679023378045	0.969165012597221	No
YOR028C	CIN5	829	6	121.795253531666	256.909115237508	2.17740572360989	1.21503760471882	No
YOR030W	DFG16	1	1	247.892223681039	261.097676779462	1.08360962264362	1	No
YOR030W	DFG16	361	2	287.134184557745	410.585350261546	1.45136179887241	1.33937699383991	No
YOR030W	DFG16	721	3	165.570074641896	193.956536006685	0.918119215606889	0.847278573779188	No
YOR030W	DFG16	1081	4	236.401079066728	348.70989640337	1.43482239079588	1.32411374060654	No
YOR030W	DFG16	1441	5	318.132401362688	356.483132120321	1.12556761671575	1.03872058091342	No
YOR030W	DFG16	1801	6	593.434862066375	632.3727907314	1.0883684023148	1.00439159967921	No
YOR031W	CRS5	1	1	409.663613723815	1203.36640902849	2.61536047801289	1	No
YOR031W	CRS5	31	2	294.871955939686	941.981986111161	2.98052539481716	1.13962316853611	No
YOR031W	CRS5	61	3	335.353598896447	988.6880996027	2.7350293565463	1.04575616995801	No
YOR031W	CRS5	91	4	464.010706537198	1018.67633328248	2.08476754647824	0.797124359721995	No
YOR031W	CRS5	121	5	627.313248383462	1761.27311930391	2.60244223149677	0.995060624864249	No
YOR031W	CRS5	151	6	518.173890004121	1194.09203755569	1.97704905293348	0.755937496782704	No
YOR032C	HMS1	1	1	15.5603519227923	79.592863667427	5.23904304523851	1	Yes
YOR032C	HMS1	250	2	40.3136493433295	994.528650551357	22.0879196023182	4.21602178328975	Yes
YOR032C	HMS1	499	3	39.6387209186826	472.84493608378	8.88359400587799	1.69565203590985	Yes
YOR032C	HMS1	748	4	29.7751482628856	485.508113850572	17.440516573468	3.32895080702168	Yes
YOR032C	HMS1	997	5	16.2761624164212	407.924225451854	25.4806688599698	4.86361128166867	Yes
YOR032C	HMS1	1246	6	46.773805009899	430.374199367498	8.5345504024612	1.62902849409069	Yes
YOR032W-A		1	1	101.992639880808	160.855855922541	1.53770594208394	1	No
YOR032W-A		29	2	43.6559761176371	67.5748380416567	1.1646855159246	0.757417581638654	No
YOR032W-A		57	3	54.3013374585047	99.6842553610045	1.62298426466123	1.0554581472591	No
YOR032W-A		85	4	81.3113728968124	172.897938708539	1.61611335097585	1.05098985881894	No
YOR032W-A		113	5	53.1793696179632	79.1252967422283	1.40389468865567	0.912979946447419	No
YOR032W-A		142	6	76.7689138711587	131.840231910743	1.4463554594337	0.940593009267797	No
YOR033C	EXO1	1	1	246.050025317329	408.040290219782	1.66845003449285	1	No
YOR033C	EXO1	410	2	220.272087175059	396.580141132609	1.7930836020153	1.07470020974307	No
YOR033C	EXO1	820	3	315.310700415205	375.440005665232	1.18417238861754	0.70974399240999	No
YOR033C	EXO1	1230	4	335.671465307573	512.382090291065	1.48236402680789	0.888467737218439	No
YOR033C	EXO1	1640	5	535.953518735756	874.016568106377	1.59333013195566	0.954976234838212	No
YOR033C	EXO1	2050	6	478.068418183878	716.716519878098	1.44893808020747	0.868433606193007	No
YOR034C	AKR2	1	1	284.178393826893	270.504115219897	0.943841723878998	1	No
YOR034C	AKR2	439	2	184.950649585199	170.070233351137	0.926717413206834	0.981856798402823	No
YOR034C	AKR2	877	3	211.361515938661	258.202259662647	1.22510241604971	1.29799561203417	No
YOR034C	AKR2	1315	4	338.585383006577	814.335324471428	2.21436505785908	2.34611905983399	No
YOR034C	AKR2	1753	5	231.762964475907	574.736375466994	2.43027868142432	2.57487947389778	No
YOR034C	AKR2	2191	6	540.159348715127	1117.13286266913	2.00478513031022	2.1240691946431	No
YOR034C-A		1	1	282.248160598125	791.097502234172	2.81129411634152	1	No
YOR034C-A		37	2	270.988789508291	1058.1907737772	3.90516892433303	1.38910009508896	No
YOR034C-A		74	3	192.844228854442	582.924905456202	2.93420919196106	1.04372188413338	No
YOR034C-A		110	4	218.242465987472	570.375852200124	2.54209755803658	0.904244612208965	No
YOR034C-A		147	5	79.2427454175298	301.357053118005	3.73351031843996	1.32803974395201	No
YOR034C-A		184	6	43.7913135778417	134.31398712971	2.95456398550313	1.05096224842816	No
YOR035C	SHE4	1	1	252.204113807713	370.24232422981	1.46229619722135	1	No
YOR035C	SHE4	463	2	96.8954907187533	160.054118592699	1.71967117127114	1.17600741528211	No
YOR035C	SHE4	925	3	139.198213922079	321.080410135172	2.33730059142848	1.59837698810255	No
YOR035C	SHE4	1387	4	227.574186936179	428.705702935599	1.90753358536531	1.30447825070598	No
YOR035C	SHE4	1849	5	232.551435197597	622.154853833866	2.4532721683328	1.67768484455782	No
YOR035C	SHE4	2311	6	604.633733816402	2144.59739219392	3.65131924136065	2.49697650058783	No
YOR036W	PEP12	1	1	356.43175257306	363.898441596152	1.01475537501123	1	No
YOR036W	PEP12	162	2	267.178990839919	355.653663467543	1.31258025339644	1.29349426050777	No
YOR036W	PEP12	323	3	231.529463145152	356.552485756003	1.5934511393716	1.57028105355339	No
YOR036W	PEP12	485	4	307.338065248262	651.816060267947	2.0835989370736	2.05330170047194	No
YOR036W	PEP12	646	5	377.917035569483	711.744870309802	1.88537846463729	1.8579635161986	No
YOR036W	PEP12	808	6	296.589810351164	509.030764148812	1.72280796433744	1.69775692424234	No
YOR037W	CYC2	1	1	327.486790385517	222.384620744679	0.662159875922829	1	Yes
YOR037W	CYC2	209	2	211.139022002189	215.070597826668	1.072330823949	1.61944397862303	Yes
YOR037W	CYC2	417	3	202.278920115989	210.944352127531	1.0587117574934	1.59887633786011	Yes
YOR037W	CYC2	625	4	261.906962070786	364.230568666335	1.493025070073	2.25478033985708	Yes
YOR037W	CYC2	833	5	260.552231074761	290.900277774454	1.06791357599949	1.61277300970733	Yes
YOR037W	CYC2	1042	6	338.00918962205	613.278099339235	1.78314478968895	2.6929218373491	Yes
YOR038C	HIR2	1	1	106.294654258	75.7446757035858	0.758584424489756	1	No
YOR038C	HIR2	514	2	271.778329707623	183.196991153903	0.730474785678299	0.96294461380437	No
YOR038C	HIR2	1028	3	300.123578767264	163.408560172385	0.546108215209281	0.719904334414205	No
YOR038C	HIR2	1541	4	198.85429677679	220.060497711892	1.12137893365391	1.47825198811349	No
YOR038C	HIR2	2055	5	363.846579581318	612.568821847981	1.58268093359041	2.08636096721201	No
YOR038C	HIR2	2569	6	266.136937334089	399.145910842776	1.37447893883417	1.81189976284932	No
YOR039W	CKB2	1	1	2347.04302741607	2287.64848791106	0.949578153151215	1	No
YOR039W	CKB2	144	2	556.570278866205	453.038382506713	0.875621399343881	0.922116201218504	No
YOR039W	CKB2	287	3	1487.19454765556	1951.38270320363	1.3281338395976	1.39865669317489	No
YOR039W	CKB2	431	4	802.475689234696	892.232754178769	1.16539304765321	1.22727449424337	No
YOR039W	CKB2	574	5	1402.10342975307	1764.9285492434	1.13442003559178	1.1946568398053	No
YOR039W	CKB2	718	6	1557.75655239923	1845.40435348143	1.17452484969164	1.23689118772787	No
YOR040W	GLO4	1	1	225.688230351114	257.942340886579	1.0761867946869	1	No
YOR040W	GLO4	160	2	200.292422394272	220.720237763214	1.05455208436016	0.979896881811267	No
YOR040W	GLO4	320	3	187.87596617951	183.607545162835	0.953216629971979	0.885735296770017	No
YOR040W	GLO4	479	4	382.739958892305	419.692714536893	1.09580551515428	1.01822984686695	No
YOR040W	GLO4	639	5	209.318265920156	280.321114690993	1.29533778084537	1.20363656870759	No
YOR040W	GLO4	799	6	214.661665898825	316.626567896617	1.47174793370374	1.36755806795782	No
YOR042W	CUE5	1	1	916.431090465781	629.253422791571	0.689143559172521	1	No
YOR042W	CUE5	236	2	2161.87797846415	1912.04114592342	0.862292578144961	1.2512524664387	No
YOR042W	CUE5	471	3	1241.13088338272	1075.21521086001	0.858445572557147	1.24567016716795	No
YOR042W	CUE5	706	4	613.669318929981	488.939854347293	0.819730839490334	1.1894921291503	No
YOR042W	CUE5	941	5	720.211693433122	815.01079035966	1.12594385125852	1.63383062392759	No
YOR042W	CUE5	1177	6	491.520231518453	403.828560552135	0.788416845219399	1.14405312902595	No
YOR043W	WHI2	1	1	920.779932256739	548.158973810951	0.598969324786351	1	No
YOR043W	WHI2	281	2	484.868674993562	314.838355322981	0.652945028179471	1.09011430328652	No
YOR043W	WHI2	561	3	516.141469645658	342.78286734067	0.664380970787268	1.10920700492341	No
YOR043W	WHI2	841	4	691.294443966373	533.273856492033	0.790477794290616	1.31973001217145	No
YOR043W	WHI2	1121	5	850.350428384465	727.545872389994	0.859870806430276	1.43558404553854	No
YOR043W	WHI2	1402	6	1260.21183175578	1028.13453560863	0.816713656823858	1.36353169190288	No
YOR044W		1	1	418.742954753017	372.108540570604	0.843616475871337	1	No
YOR044W		83	2	309.62189598157	373.659785563118	1.20152039448692	1.42424955990329	No
YOR044W		166	3	335.281876590236	416.495825053715	1.21582267228916	1.44120309057903	No
YOR044W		249	4	338.366106353857	377.029189754696	1.08962297178321	1.29160940184078	No
YOR044W		332	5	315.836618183073	324.813788677059	0.991320801129609	1.17508468537876	No
YOR044W		415	6	200.462688722539	224.518214298991	1.02179144321074	1.21120375482873	No
YOR045W	TOM6	1	1	6075.32474462933	1445.68976809692	0.24391478916676	1	No
YOR045W	TOM6	26	2	6748.44663439739	2083.34964709498	0.310183433622011	1.271687685202	No
YOR045W	TOM6	51	3	2963.57913839128	932.566544175119	0.303484070797378	1.24422168837779	No
YOR045W	TOM6	76	4	2844.7824006578	1002.3880790751	0.346166824682795	1.41921211856542	No
YOR045W	TOM6	101	5	1979.19842419206	777.371039934446	0.382247778414409	1.56713653862568	No
YOR045W	TOM6	127	6	3342.46602943565	1173.11109048132	0.350971339321654	1.43890963118969	No
YOR046C	DBP5	1	1	1591.87786906861	819.723881456209	0.507182253955679	1	No
YOR046C	DBP5	278	2	958.998926865618	541.042497198493	0.555350261059429	1.094971791162	No
YOR046C	DBP5	556	3	1195.62076185132	798.40914171425	0.564878096186445	1.11375761233911	No
YOR046C	DBP5	834	4	1062.82244087508	741.157828126284	0.670948754127317	1.32289477578202	No
YOR046C	DBP5	1112	5	1358.67196145941	1215.73181698477	0.852703711928134	1.68125699445834	No
